1,0.071063069,0.10361612,0.063897608,0.057857113,0.052780247,0.077107562,0.072293932,0.045251724,0.045233333,0.067664427,0.047242151,0.05929076,0.063941745,0.06682135,0.060107645,0.055887021,0.060428071,0.069119436,0.082515342,0.066142909,0.065190921,0.085588192,0.071325884,0.087745969,0.083978072,0.075672062,0.055855336,0.05928401,0.063848649,0.109108068,0.083408305,0.043985239,0.04505339,0.058974345,0.039550259,0.080280401,0.0744986,0.077973375,0.079931915,0.010469088,0.038035546,0.088147583,0.093601916,0.093451437,0.100096003,0.107732641,0.093628025,0.03985847,0.060111098,0.07447256,0.097223987,0.03964362,0.021550961,0.071794885,0.091673069,0.078434142,0.077519965,0.101238324,0.10227935,0.063758263,0.068178818,0.099739391,0.091881808,0.08441049,0.066937559,0.05316546,0.063093958,0.091490023,0.061391533,0.053960046,0.082727755,0.033275749,0.028107895,0.046044709,0.026434509,0.068168474,0.052177886,0.103262969,0.079971879,0.101695088,0.092358987,0.103942407,0.089044515,0.082537878,0.070299143,0.114545615,0.038813937,0.078375077,0.087696196,0.091871797,0.076358265,0.094997069,0.098739465,0.067311053,0.06587161,0.065604513,0.064753426,0.071644951,0.068118109,0.06125095,0.069869103,0.079579467,0.099491358,0.101429423,0.11172203,0.048016928,0.049154849,0.055723056,0.049511082,0.085847564,0.090065351,0.076416099,0.080472441,0.068890601,0.066486069
0.066436074,1,0.075661098,0.100565538,0.064947116,0.062908279,0.067502975,0.090382949,0.063711193,0.06320669,0.074805783,0.06576897,0.066239609,0.066918017,0.072836947,0.068689696,0.066234583,0.074378521,0.068842372,0.076489163,0.067985336,0.066082825,0.06672767,0.063555702,0.065384567,0.034291217,0.065386741,0.068200724,0.056769635,0.059074567,0.07778244,0.082789351,0.030684295,0.035284315,0.036615789,0.028479176,0.06686773,0.08140879,0.066101188,0.079247426,0.015804233,0.053420428,0.065726413,0.068377987,0.060203922,0.071497885,0.074981983,0.081895621,0.031351806,0.034571704,0.042345493,0.065411189,0.053334926,0.036413182,0.107129721,0.060316012,0.074423721,0.069318586,0.058988006,0.072545665,0.060401849,0.053114005,0.065439383,0.06999191,0.063594578,0.052236312,0.055904987,0.065367346,0.04163228,0.048947469,0.049741078,0.069512764,0.023815087,0.018452464,0.063134591,0.020474305,0.061677478,0.069573273,0.05849217,0.032197249,0.077601646,0.081303698,0.057987842,0.066926406,0.063139134,0.041449816,0.089791656,0.024863657,0.070980771,0.069617355,0.063332803,0.0670202,0.055201863,0.058441839,0.053466604,0.064431523,0.052575689,0.070977879,0.05446007,0.077408525,0.061708341,0.08466272,0.051152911,0.063816801,0.065233762,0.068407287,0.052770891,0.070946949,0.05954211,0.055452717,0.069971562,0.070189266,0.075881338,0.06619067,0.051414955,0.069352402
0.101296698,0.077788894,1,0.089884748,0.08774698,0.075133372,0.086077338,0.089402106,0.068944677,0.059949324,0.10697082,0.073335381,0.07970583,0.07551138,0.075499006,0.073888063,0.072001309,0.075938858,0.09624871,0.109822449,0.092477421,0.087607177,0.080511448,0.065125564,0.084931224,0.072689754,0.081283558,0.072637666,0.079761555,0.085242919,0.095283244,0.083761414,0.04339669,0.04537664,0.043139252,0.038569846,0.093672977,0.094539298,0.097203718,0.097417713,0.018525186,0.051581677,0.084477513,0.089849016,0.076994959,0.092204154,0.09159528,0.089710349,0.042429285,0.053909409,0.072330461,0.080768028,0.061439553,0.036948558,0.078281234,0.070945327,0.089232398,0.085143914,0.092686824,0.095714486,0.049890171,0.064620774,0.082517721,0.078329386,0.081431921,0.058326315,0.060762324,0.06773858,0.067344771,0.060619013,0.04965754,0.076124243,0.035574966,0.027790625,0.063553256,0.02272356,0.081875588,0.069254975,0.081325082,0.05868044,0.088731227,0.092854323,0.087903235,0.072316842,0.068986582,0.056829951,0.094795131,0.025872474,0.087560273,0.085807198,0.082043957,0.084336076,0.069996377,0.0801573,0.069098666,0.068801599,0.065926332,0.075176893,0.072044691,0.075512639,0.075122734,0.076824132,0.072978385,0.092903208,0.077135659,0.086098523,0.063120727,0.066792268,0.076642861,0.074246746,0.082070102,0.088109462,0.083546679,0.085943955,0.0666763,0.085614704
0.065511262,0.108253142,0.094957208,1,0.089135145,0.088166879,0.07523387,0.085595642,0.082198862,0.06581764,0.092503565,0.078826881,0.076862021,0.070459648,0.076985388,0.078488861,0.073951844,0.086069478,0.085653712,0.102283647,0.083146458,0.083852449,0.066262876,0.05558682,0.05824596,0.041094192,0.071812512,0.078209107,0.071658889,0.072467389,0.074860598,0.086764969,0.027701976,0.035782423,0.029977084,0.024585097,0.076987666,0.088085846,0.079886268,0.088128372,0.025053194,0.071953463,0.066279702,0.076743978,0.057929323,0.071898597,0.075631684,0.07612332,0.039235257,0.034639351,0.05215749,0.06536127,0.065917054,0.047291521,0.090949928,0.056798678,0.082566915,0.078446449,0.068764242,0.072134016,0.04745147,0.052682963,0.067364615,0.069416383,0.069746812,0.052040154,0.053261602,0.07024249,0.041814341,0.048648939,0.046252571,0.064637041,0.023608297,0.032898446,0.067377761,0.025557032,0.067589452,0.076196939,0.053395897,0.033237575,0.071611061,0.079590894,0.054528299,0.058772378,0.06234511,0.044180476,0.07801336,0.018986129,0.074104072,0.067346923,0.070218313,0.075380885,0.046176081,0.057462333,0.062256374,0.065220028,0.059078982,0.073270456,0.065164472,0.076899359,0.069046314,0.084474866,0.056824782,0.067746979,0.062301443,0.062354143,0.066016072,0.073518409,0.08028501,0.064055037,0.068852458,0.077000455,0.082360764,0.077198737,0.055188877,0.080650903
0.068368183,0.081872619,0.108542266,0.102944595,1,0.103882658,0.084416644,0.0850825,0.091327817,0.072950303,0.095830222,0.076696187,0.084206541,0.087550917,0.084506912,0.090167058,0.085587191,0.094406795,0.137833912,0.127037087,0.121033272,0.203302816,0.073260071,0.052565073,0.060260854,0.054276737,0.085901694,0.091741888,0.096845091,0.107127403,0.089167039,0.089587137,0.037818697,0.038826659,0.047567596,0.041010398,0.102594159,0.121587279,0.110851328,0.121388235,0.03992613,0.086546092,0.092576266,0.100124748,0.073594395,0.097995161,0.107236679,0.096127568,0.040075864,0.050440737,0.070220832,0.083972467,0.073341495,0.06238855,0.091551146,0.070206496,0.095051948,0.099271711,0.090217762,0.085382777,0.050789634,0.065100275,0.08092962,0.076951943,0.081413117,0.055151879,0.06674176,0.079169478,0.049536589,0.046308126,0.064301305,0.071059828,0.039160317,0.043311875,0.08526522,0.035141904,0.081339305,0.099945815,0.064469559,0.0421275,0.091191413,0.09105659,0.076917975,0.083225475,0.072958937,0.046274746,0.107619039,0.027211339,0.081969816,0.08779152,0.079515824,0.081847144,0.065015248,0.078651804,0.067880617,0.079738661,0.067925305,0.081172454,0.071174991,0.080630779,0.076639898,0.090417386,0.06000105,0.070330108,0.07959689,0.075757319,0.085556303,0.086159553,0.114205926,0.088756527,0.08892812,0.096805522,0.093152292,0.082590675,0.052680904,0.076527733
0.058008583,0.074098888,0.084470984,0.095743946,0.098208951,1,0.058774294,0.062291235,0.060626593,0.046262766,0.06772731,0.053031098,0.058018894,0.060067799,0.0575853,0.058319043,0.059500124,0.071449148,0.093364412,0.10043962,0.143505823,0.096613208,0.062967153,0.046058442,0.067325758,0.050064536,0.06230942,0.060879339,0.07282094,0.074372124,0.062218898,0.067730273,0.035058537,0.037177083,0.020300738,0.018263647,0.075378068,0.088555392,0.083252007,0.091673148,0.018273735,0.059859989,0.070361182,0.065551548,0.067699672,0.060760197,0.072626449,0.07055662,0.039789319,0.046544278,0.04777261,0.062915841,0.043359794,0.031159475,0.067975904,0.063231059,0.079529965,0.068913059,0.063129346,0.070656059,0.031191689,0.048763166,0.060501248,0.058246426,0.063071651,0.043963686,0.055260606,0.054086115,0.047654848,0.053668951,0.037143214,0.052404067,0.026264916,0.039324421,0.056330072,0.022268686,0.069480066,0.067086956,0.061996345,0.039867587,0.063245018,0.064132916,0.059780459,0.053827093,0.051699384,0.038742611,0.071546056,0.008381599,0.065853375,0.061243832,0.064520917,0.066813051,0.051907896,0.04953489,0.067459279,0.058508905,0.072205092,0.060272195,0.067614202,0.06629087,0.066809772,0.067771408,0.055957437,0.062773059,0.059229239,0.055449618,0.054899312,0.045735905,0.082475095,0.06271886,0.062384406,0.06888898,0.061244152,0.080814701,0.053558528,0.07989937
0.07088053,0.064033223,0.078781436,0.068956109,0.063640632,0.049479525,1,0.072464229,0.064934424,0.06754792,0.084733444,0.061725719,0.062811303,0.06439289,0.068237702,0.078334728,0.060716114,0.069454741,0.063311758,0.065671761,0.057996338,0.066439759,0.048148626,0.047371502,0.045999247,0.029114401,0.064659262,0.068221157,0.057910995,0.057177148,0.080496355,0.076709219,0.02895278,0.024591159,0.043769702,0.039162048,0.063726085,0.070204175,0.065305219,0.070256549,0.021793001,0.053029607,0.062697245,0.059221793,0.045259119,0.06483088,0.074882185,0.076363581,0.024669668,0.03199501,0.043096011,0.064263807,0.057487008,0.043088778,0.067538621,0.0512463,0.062222522,0.057340782,0.055372211,0.062308484,0.045648904,0.043981247,0.057701681,0.055881554,0.053423746,0.03455301,0.044631081,0.053676357,0.029483678,0.033900649,0.059192031,0.060178163,0.023039221,0.010362879,0.070566868,0.022913884,0.050010852,0.06392368,0.042781383,0.021284435,0.067991561,0.07167921,0.056721254,0.066524181,0.058448919,0.037490181,0.070769809,0.027753536,0.0663526,0.073151251,0.058095571,0.052249956,0.051226651,0.054619047,0.044677086,0.0523108,0.044494635,0.055427604,0.048635027,0.05534965,0.051306257,0.060161009,0.048622409,0.049679944,0.059842575,0.055150887,0.061367445,0.070218167,0.065236449,0.051280047,0.061802663,0.060143817,0.064271753,0.06191874,0.033934671,0.054760845
0.064485999,0.087136692,0.083903133,0.077121555,0.065063684,0.052061254,0.07526391,1,0.096044839,0.100508078,0.099963681,0.096018827,0.093735013,0.090009654,0.119256741,0.101680418,0.092113655,0.100457539,0.069573628,0.071846985,0.067339645,0.073449496,0.067714361,0.05780824,0.050029112,0.033239143,0.099317108,0.105321187,0.075423634,0.076915035,0.097461333,0.107876615,0.053374578,0.054223611,0.0624017,0.041886619,0.076867959,0.080627835,0.070150312,0.08165814,0.028243919,0.070789582,0.078493134,0.078740046,0.070102134,0.076922746,0.089251594,0.10675672,0.04638237,0.048446595,0.066131642,0.079345782,0.075423446,0.043957417,0.078933977,0.050838535,0.070301249,0.069703615,0.06940019,0.072201906,0.064351992,0.068217271,0.078318842,0.07136397,0.065502308,0.052674387,0.071121758,0.079852204,0.039209037,0.04564254,0.067566752,0.084198207,0.027364888,0.023437048,0.083361685,0.031678531,0.069795959,0.077807864,0.052527862,0.023729635,0.084230272,0.084280747,0.072123306,0.085989826,0.087878812,0.063979222,0.094068122,0.024628446,0.098240734,0.100685946,0.072547298,0.073112107,0.073652471,0.084789664,0.050062957,0.061671775,0.050001384,0.074075785,0.057469576,0.075383013,0.058834967,0.074187553,0.047970515,0.063773396,0.076213793,0.0723,0.088627195,0.095109429,0.072774895,0.065517583,0.089427932,0.081350184,0.086646383,0.070355212,0.054219473,0.070019746
0.046974532,0.073711162,0.077885155,0.089836698,0.084410635,0.060729781,0.077353837,0.113548549,1,0.123876401,0.136210998,0.159877315,0.108455413,0.095165641,0.106182601,0.1185016,0.099749529,0.118327219,0.079937604,0.07727415,0.071300838,0.079361438,0.047795006,0.037774774,0.03662415,0.029427279,0.083739952,0.124399785,0.081062957,0.075036599,0.08178796,0.102048952,0.040227442,0.041399847,0.059532308,0.060860352,0.065743051,0.078893774,0.073291073,0.087418266,0.055273884,0.124125431,0.06423615,0.071444318,0.052352981,0.063920035,0.076745844,0.091454417,0.04446059,0.0323988,0.052348689,0.059989398,0.142680593,0.097134237,0.078595123,0.039717855,0.061463759,0.0646826,0.056873222,0.058629937,0.053536212,0.055343491,0.062272135,0.053843168,0.056829146,0.042248149,0.054578254,0.060181328,0.031905044,0.03322527,0.066311444,0.060014813,0.03438607,0.040801839,0.107553928,0.059913031,0.061414595,0.084911983,0.038036568,0.022876626,0.065384236,0.069548212,0.052767325,0.066347025,0.064376269,0.046199105,0.082340859,0.014168605,0.067607309,0.083324337,0.054740652,0.049237685,0.049387343,0.057734936,0.040026375,0.055106852,0.041822437,0.064861812,0.041940495,0.05875784,0.052727549,0.060519639,0.036555557,0.052359459,0.050646892,0.046880341,0.111413584,0.112609234,0.087900001,0.062188637,0.073861334,0.068368821,0.073565363,0.056597386,0.033541527,0.057348095
0.042763931,0.064907664,0.059850618,0.061524965,0.059555177,0.041720418,0.07168685,0.105446568,0.111295039,1,0.103456145,0.128676461,0.101175401,0.080442824,0.12121648,0.113342349,0.092989931,0.100687981,0.05688362,0.050699098,0.047094939,0.061544009,0.036431371,0.039785799,0.033021958,0.014829308,0.089689687,0.116793236,0.06137985,0.061415112,0.084385958,0.104805438,0.043353619,0.050587219,0.068394209,0.057837414,0.055791539,0.057759204,0.055615061,0.065889962,0.043934545,0.096826142,0.05975314,0.060834799,0.049328818,0.053043105,0.06872387,0.07676728,0.04035774,0.036844449,0.048136447,0.061077517,0.113051904,0.06492304,0.063593111,0.03411012,0.051617366,0.052590556,0.044902831,0.046780406,0.056004908,0.049102369,0.054475819,0.048552434,0.045430443,0.037952264,0.057268002,0.063762366,0.025760311,0.025880702,0.071612761,0.068279309,0.028671027,0.024799157,0.097205477,0.048648693,0.049231846,0.073182273,0.037955366,0.022502737,0.05866774,0.068869147,0.052152335,0.068218472,0.067426845,0.055933948,0.076217846,0.002238573,0.081534881,0.067468428,0.050454635,0.043373641,0.046146614,0.057804033,0.029618785,0.048394854,0.033898679,0.059751142,0.038890838,0.056444053,0.039282118,0.049487812,0.029810262,0.039512535,0.054738387,0.043219911,0.114164046,0.120523852,0.069000722,0.056101842,0.065769691,0.056810493,0.066366556,0.049562021,0.035427135,0.048988464
